source_market,source_record_index,source_identifier,stock_code,instrument_name,raw_security_type,normalized_security_type,included_in_stock_service,exclusion_reason,duplicate_group,listing_date_raw,listing_date_normalized,validation_result
KOSDAQ,2080,KR7330350000,330350,위더스제약,주권,COMMON,TRUE,,,20200703,2020-07-03,VALID
KOSDAQ,2081,KR7348350000,348350,위드텍,주권,COMMON,TRUE,,,20201030,2020-10-30,VALID
KOSDAQ,2082,KR7112040001,112040,위메이드,주권,COMMON,TRUE,,,20091218,2009-12-18,VALID
KOSDAQ,2083,KR7101730000,101730,위메이드맥스,주권,COMMON,TRUE,,,20090603,2009-06-03,VALID
KOSDAQ,2084,KR7123420002,123420,위메이드플레이,주권,COMMON,TRUE,,,20101110,2010-11-10,VALID
KOSDAQ,2085,KR7065370009,065370,위세아이텍,주권,COMMON,TRUE,,,20200210,2020-02-10,VALID
KOSDAQ,2086,KR7038620001,038620,위즈코프,주권,COMMON,TRUE,,,20000504,2000-05-04,VALID
KOSDAQ,2087,KR7299900001,299900,위지윅스튜디오,주권,COMMON,TRUE,,,20181220,2018-12-20,VALID
KOSDAQ,2088,KR7036090009,036090,위지트,주권,COMMON,TRUE,,,19991210,1999-12-10,VALID
KOSDAQ,2089,KR7459100004,459100,위츠,주권,COMMON,TRUE,,,20241120,2024-11-20,VALID
KOSDAQ,2090,KR7136540002,136540,윈스테크넷,주권,COMMON,TRUE,,,20110502,2011-05-02,VALID
KOSDAQ,2091,KR7097800007,097800,윈팩,주권,COMMON,TRUE,,,20130307,2013-03-07,VALID
KOSDAQ,2092,KR7192390003,192390,윈하이텍,주권,COMMON,TRUE,,,20140725,2014-07-25,VALID
KOSDAQ,2093,KR7335870002,335870,윙스풋,주권,COMMON,TRUE,,,20191209,2019-12-09,VALID
KOSDAQ,2094,HK0000449303,900340,윙입푸드,외국주권,COMMON,TRUE,,,20181130,2018-11-30,VALID
KOSDAQ,2095,KR7036200004,036200,유니셈,주권,COMMON,TRUE,,,19991210,1999-12-10,VALID
KOSDAQ,2096,KR7018000000,018000,유니슨,주권,COMMON,TRUE,,,19960110,1996-01-10,VALID
KOSDAQ,2097,KR7203450002,203450,유니온바이오메트릭스,주권,COMMON,TRUE,,,20161207,2016-12-07,VALID
KOSDAQ,2098,KR7011320009,011320,유니크,주권,COMMON,TRUE,,,19931229,1993-12-29,VALID
KOSDAQ,2099,KR7086390002,086390,유니테스트,주권,COMMON,TRUE,,,20061205,2006-12-05,VALID
KOSDAQ,2100,KR7241690007,241690,유니테크노,주권,COMMON,TRUE,,,20160920,2016-09-20,VALID
KOSDAQ,2101,KR7142210004,142210,유니트론텍,주권,COMMON,TRUE,,,20160202,2016-02-02,VALID
KOSDAQ,2102,KR7389680000,389680,유디엠텍,주권,COMMON,TRUE,,,20241120,2024-11-20,VALID
KOSDAQ,2103,KR7088340005,088340,유라클,주권,COMMON,TRUE,,,20240816,2024-08-16,VALID
KOSDAQ,2104,KR7048430003,048430,유라테크,주권,COMMON,TRUE,,,20010111,2001-01-11,VALID
KOSDAQ,2105,KR7206650004,206650,유바이오로직스,주권,COMMON,TRUE,,,20170124,2017-01-24,VALID
KOSDAQ,2106,KR7089850002,089850,유비벨록스,주권,COMMON,TRUE,,,20100618,2010-06-18,VALID
KOSDAQ,2107,KR7084440007,084440,유비온,주권,COMMON,TRUE,,,20221118,2022-11-18,VALID
KOSDAQ,2108,KR7264450008,264450,유비쿼스,주권,COMMON,TRUE,,,20170331,2017-03-31,VALID
KOSDAQ,2109,KR7078070000,078070,유비쿼스홀딩스,주권,COMMON,TRUE,,,20090123,2009-01-23,VALID
KOSDAQ,2110,KR7024800005,024800,유성티엔에스,주권,COMMON,TRUE,,,19991210,1999-12-10,VALID
KOSDAQ,2111,KR7054930003,054930,유신,주권,COMMON,TRUE,,,20020115,2002-01-15,VALID
KOSDAQ,2112,KR7069330009,069330,유아이디,주권,COMMON,TRUE,,,20030818,2003-08-18,VALID
KOSDAQ,2113,KR7049520000,049520,유아이엘,주권,COMMON,TRUE,,,20010802,2001-08-02,VALID
KOSDAQ,2114,KR7473050003,473050,유안타제15호스팩,주권,SPAC,FALSE,EXCLUDE_SPAC,,20240229,2024-02-29,VALID
KOSDAQ,2115,KR7474490000,474490,유안타제16호스팩,주권,SPAC,FALSE,EXCLUDE_SPAC,,20240502,2024-05-02,VALID
KOSDAQ,2116,KR7493790000,493790,유안타제17호스팩,주권,SPAC,FALSE,EXCLUDE_SPAC,,20250123,2025-01-23,VALID
KOSDAQ,2117,KR7263770000,263770,유에스티,주권,COMMON,TRUE,,,20170406,2017-04-06,VALID
KOSDAQ,2118,KR7388720005,388720,유일로보틱스,주권,COMMON,TRUE,,,20220318,2022-03-18,VALID
KOSDAQ,2119,KR7023410004,023410,유진기업,주권,COMMON,TRUE,,,19941007,1994-10-07,VALID
KOSDAQ,2120,KR7468760004,468760,유진스팩10호,주권,SPAC,FALSE,EXCLUDE_SPAC,,20240229,2024-02-29,VALID
KOSDAQ,2121,KR7488060005,488060,유진스팩11호,주권,SPAC,FALSE,EXCLUDE_SPAC,,20241031,2024-10-31,VALID
KOSDAQ,2122,KR70105P0009,0105P0,유진스팩12호,주권,SPAC,FALSE,EXCLUDE_SPAC,,20251211,2025-12-11,VALID
KOSDAQ,2123,KR7056080005,056080,유진로봇,주권,COMMON,TRUE,,,20011113,2001-11-13,VALID
KOSDAQ,2124,KR7084370006,084370,유진테크,주권,COMMON,TRUE,,,20060117,2006-01-17,VALID
KOSDAQ,2125,KR7240600007,240600,유진테크놀로지,주권,COMMON,TRUE,,,20231102,2023-11-02,VALID
KOSDAQ,2126,KR7179900006,179900,유티아이,주권,COMMON,TRUE,,,20170927,2017-09-27,VALID
KOSDAQ,2127,KR7263050007,263050,유틸렉스,주권,COMMON,TRUE,,,20181224,2018-12-24,VALID
KOSDAQ,2128,KR7191410000,191410,육일씨엔에쓰,주권,COMMON,TRUE,,,20151224,2015-12-24,VALID
KOSDAQ,2129,KR7372170001,372170,윤성에프앤씨,주권,COMMON,TRUE,,,20221114,2022-11-14,VALID
KOSDAQ,2130,KR7146060009,146060,율촌,주권,COMMON,TRUE,,,20230908,2023-09-08,VALID
KOSDAQ,2131,KR7039020003,039020,이건홀딩스,주권,COMMON,TRUE,,,20000504,2000-05-04,VALID
KOSDAQ,2132,KR7067920009,067920,이글루,주권,COMMON,TRUE,,,20100804,2010-08-04,VALID
KOSDAQ,2133,KR7044960003,044960,이글벳,주권,COMMON,TRUE,,,20001116,2000-11-16,VALID
KOSDAQ,2134,KR7303530000,303530,이노뎁,주권,COMMON,TRUE,,,20210618,2021-06-18,VALID
KOSDAQ,2135,KR7302430004,302430,이노메트리,주권,COMMON,TRUE,,,20181212,2018-12-12,VALID
KOSDAQ,2136,KR7462350000,462350,이노스페이스,주권,COMMON,TRUE,,,20240702,2024-07-02,VALID
KOSDAQ,2137,KR7274400001,274400,이노시뮬레이션,주권,COMMON,TRUE,,,20230706,2023-07-06,VALID
KOSDAQ,2138,KR7296640006,296640,이노에이엑스,주권,COMMON,TRUE,,,20221007,2022-10-07,VALID
KOSDAQ,2139,KR7215790007,215790,이노인스트루먼트,주권,COMMON,TRUE,,,20150508,2015-05-08,VALID
KOSDAQ,2140,KR7344860002,344860,이노진,주권,COMMON,TRUE,,,20230220,2023-02-20,VALID
KOSDAQ,2141,KR7333050003,333050,이노테나,주권,COMMON,TRUE,,,20191031,2019-10-31,VALID
KOSDAQ,2142,KR7469610000,469610,이노테크,주권,COMMON,TRUE,,,20251107,2025-11-07,VALID
KOSDAQ,2143,KR7088390000,088390,이녹스,주권,COMMON,TRUE,,,20061020,2006-10-20,VALID
KOSDAQ,2144,KR7272290008,272290,이녹스첨단소재,주권,COMMON,TRUE,,,20170710,2017-07-10,VALID
KOSDAQ,2145,KR7053350005,053350,이니텍,주권,COMMON,TRUE,,,20011115,2001-11-15,VALID
KOSDAQ,2146,KR7452400005,452400,이닉스,주권,COMMON,TRUE,,,20240201,2024-02-01,VALID
KOSDAQ,2147,KR7264850009,264850,이랜시스,주권,COMMON,TRUE,,,20170601,2017-06-01,VALID
KOSDAQ,2148,KR7054210000,054210,이랜텍,주권,COMMON,TRUE,,,20020509,2002-05-09,VALID
KOSDAQ,2149,KR7009730003,009730,이렘,주권,COMMON,TRUE,,,19900727,1990-07-27,VALID
KOSDAQ,2150,KR7065440000,065440,이루온,주권,COMMON,TRUE,,,20030128,2003-01-28,VALID
KOSDAQ,2151,KR7424870004,424870,이뮨온시아,주권,COMMON,TRUE,,,20250519,2025-05-19,VALID
KOSDAQ,2152,KR7115610008,115610,이미지스,주권,COMMON,TRUE,,,20100226,2010-02-26,VALID
KOSDAQ,2153,KR7478110000,478110,이베스트스팩6호,주권,SPAC,FALSE,EXCLUDE_SPAC,,20240712,2024-07-12,VALID
KOSDAQ,2154,KR7131400004,131400,이브이첨단소재,주권,COMMON,TRUE,,,20101227,2010-12-27,VALID
KOSDAQ,2155,KR7351330006,351330,이삭엔지니어링,주권,COMMON,TRUE,,,20210421,2021-04-21,VALID
KOSDAQ,2156,KR7080010002,080010,이상네트웍스,주권,COMMON,TRUE,,,20050930,2005-09-30,VALID
KOSDAQ,2157,KR7086890001,086890,이수앱지스,주권,COMMON,TRUE,,,20090203,2009-02-03,VALID
KOSDAQ,2158,KR7047560008,047560,이스트소프트,주권,COMMON,TRUE,,,20080701,2008-07-01,VALID
KOSDAQ,2159,KR7239340003,239340,이스트에이드,주권,COMMON,TRUE,,,20160609,2016-06-09,VALID
KOSDAQ,2160,KR7067010009,067010,이씨에스,주권,COMMON,TRUE,,,20071218,2007-12-18,VALID
KOSDAQ,2161,KR7418620001,418620,E8,주권,COMMON,TRUE,,,20240223,2024-02-23,VALID
KOSDAQ,2162,KR7456070002,456070,이엔셀,주권,COMMON,TRUE,,,20240823,2024-08-23,VALID
KOSDAQ,2163,KR7102710001,102710,이엔에프테크놀로지,주권,COMMON,TRUE,,,20090528,2009-05-28,VALID
KOSDAQ,2164,KR7041520008,041520,이엘씨,주권,COMMON,TRUE,,,20030704,2003-07-04,VALID
KOSDAQ,2165,KR7063760003,063760,이엘피,주권,COMMON,TRUE,,,20170406,2017-04-06,VALID
KOSDAQ,2166,KR7123570004,123570,이엠넷,주권,COMMON,TRUE,,,20111125,2011-11-25,VALID
KOSDAQ,2167,KR7083470005,083470,이엠앤아이,주권,COMMON,TRUE,,,20080918,2008-09-18,VALID
KOSDAQ,2168,KR7091120006,091120,이엠텍,주권,COMMON,TRUE,,,20070502,2007-05-02,VALID
KOSDAQ,2169,KR7039030002,039030,이오테크닉스,주권,COMMON,TRUE,,,20000824,2000-08-24,VALID
KOSDAQ,2170,KR7294090006,294090,이오플로우,주권,COMMON,TRUE,,,20200914,2020-09-14,VALID
KOSDAQ,2171,KR7245620000,245620,EDGC,주권,COMMON,TRUE,,,20180626,2018-06-26,VALID
KOSDAQ,2172,KR7088290002,088290,이원컴포텍,주권,COMMON,TRUE,,,20091201,2009-12-01,VALID
KOSDAQ,2173,KR7037370004,037370,EG,주권,COMMON,TRUE,,,20000111,2000-01-11,VALID
KOSDAQ,2174,KR7353810005,353810,이지바이오,주권,COMMON,TRUE,,,20200605,2020-06-05,VALID
KOSDAQ,2175,KR7261520001,261520,이지스,주권,COMMON,TRUE,,,20251211,2025-12-11,VALID
KOSDAQ,2176,KR7099750002,099750,이지케어텍,주권,COMMON,TRUE,,,20190322,2019-03-22,VALID
KOSDAQ,2177,KR7377330006,377330,이지트로닉스,주권,COMMON,TRUE,,,20220204,2022-02-04,VALID
KOSDAQ,2178,KR7035810001,035810,이지홀딩스,주권,COMMON,TRUE,,,19991123,1999-11-23,VALID
KOSDAQ,2179,KR7092130004,092130,이크레더블,주권,COMMON,TRUE,,,20081024,2008-10-24,VALID
KOSDAQ,2180,KR7134060003,134060,이퓨쳐,주권,COMMON,TRUE,,,20110427,2011-04-27,VALID
KOSDAQ,2181,KR7001840008,001840,이화공영,주권,COMMON,TRUE,,,19941123,1994-11-23,VALID
KOSDAQ,2182,KR7041830001,041830,인바디,주권,COMMON,TRUE,,,20001214,2000-12-14,VALID
KOSDAQ,2183,KR7352940001,352940,인바이오,주권,COMMON,TRUE,,,20201211,2020-12-11,VALID
KOSDAQ,2184,KR7079950002,079950,인베니아,주권,COMMON,TRUE,,,20050204,2005-02-04,VALID
KOSDAQ,2185,KR70007J0006,0007J0,인벤테라,주권,COMMON,TRUE,,,20260402,2026-04-02,VALID
KOSDAQ,2186,KR7389470006,389470,인벤티지랩,주권,COMMON,TRUE,,,20221122,2022-11-22,VALID
KOSDAQ,2187,KR7277410007,277410,인산가,주권,COMMON,TRUE,,,20170929,2017-09-29,VALID
KOSDAQ,2188,KR7060150000,060150,인선이엔티,주권,COMMON,TRUE,,,20020614,2002-06-14,VALID
KOSDAQ,2189,KR7033230004,033230,인성정보,주권,COMMON,TRUE,,,19990730,1999-07-30,VALID
KOSDAQ,2190,KR7450520002,450520,인스웨이브,주권,COMMON,TRUE,,,20230925,2023-09-25,VALID
KOSDAQ,2191,KR7465480002,465480,인스피언,주권,COMMON,TRUE,,,20241018,2024-10-18,VALID
KOSDAQ,2192,KR7037330008,037330,인지디스플레,주권,COMMON,TRUE,,,19991214,1999-12-14,VALID
KOSDAQ,2193,KR7100030006,100030,인지소프트,주권,COMMON,TRUE,,,20100525,2010-05-25,VALID
KOSDAQ,2194,KR7211050000,211050,인카금융서비스,주권,COMMON,TRUE,,,20220216,2022-02-16,VALID
KOSDAQ,2195,KR7083640003,083640,인콘,주권,COMMON,TRUE,,,20051227,2005-12-27,VALID
KOSDAQ,2196,KR7064090004,064090,인크레더블버즈,주권,COMMON,TRUE,,,20021217,2002-12-17,VALID
KOSDAQ,2197,KR7216050005,216050,인크로스,주권,COMMON,TRUE,,,20161031,2016-10-31,VALID
KOSDAQ,2198,KR7049070006,049070,인탑스,주권,COMMON,TRUE,,,20020221,2002-02-21,VALID
KOSDAQ,2199,KR7119610004,119610,인터로조,주권,COMMON,TRUE,,,20100728,2010-07-28,VALID
KOSDAQ,2200,KR7017250002,017250,인터엠,주권,COMMON,TRUE,,,19960103,1996-01-03,VALID
KOSDAQ,2201,KR7051370005,051370,인터플렉스,주권,COMMON,TRUE,,,20030122,2003-01-22,VALID
KOSDAQ,2202,KR7064290000,064290,인텍플러스,주권,COMMON,TRUE,,,20110105,2011-01-05,VALID
KOSDAQ,2203,KR7189300007,189300,인텔리안테크,주권,COMMON,TRUE,,,20161018,2016-10-18,VALID
KOSDAQ,2204,KR7287840003,287840,인투셀,주권,COMMON,TRUE,,,20250523,2025-05-23,VALID
KOSDAQ,2205,KR7048530000,048530,인트론바이오,주권,COMMON,TRUE,,,20110126,2011-01-26,VALID
KOSDAQ,2206,KR7070590005,070590,인티큐브,주권,COMMON,TRUE,,,20040108,2004-01-08,VALID
KOSDAQ,2207,KR7115310005,115310,인포바인,주권,COMMON,TRUE,,,20100209,2010-02-09,VALID
KOSDAQ,2208,KR7039290002,039290,인포뱅크,주권,COMMON,TRUE,,,20060704,2006-07-04,VALID
KOSDAQ,2209,KR7071200000,071200,인피니트헬스케어,주권,COMMON,TRUE,,,20100526,2010-05-26,VALID
KOSDAQ,2210,KR7101930006,101930,인화정공,주권,COMMON,TRUE,,,20101022,2010-10-22,VALID
KOSDAQ,2211,KR7333430007,333430,일승,주권,COMMON,TRUE,,,20191106,2019-11-06,VALID
KOSDAQ,2212,KR7068330000,068330,일신바이오,주권,COMMON,TRUE,,,20071226,2007-12-26,VALID
KOSDAQ,2213,KR7178780003,178780,일월지엠엘,주권,COMMON,TRUE,,,20150630,2015-06-30,VALID
KOSDAQ,2214,KR7019540004,019540,일지테크,주권,COMMON,TRUE,,,19921103,1992-11-03,VALID
KOSDAQ,2215,KR7094820008,094820,일진파워,주권,COMMON,TRUE,,,20071106,2007-11-06,VALID
KOSDAQ,2216,KR8840110108,950140,잉글우드랩,주식예탁증권,DR,FALSE,EXCLUDE_DR,,20161014,2016-10-14,VALID
KOSDAQ,2217,KR7049550007,049550,잉크테크,주권,COMMON,TRUE,,,20020228,2002-02-28,VALID
KOSDAQ,2218,KR7389020009,389020,자람테크놀로지,주권,COMMON,TRUE,,,20230307,2023-03-07,VALID
KOSDAQ,2219,KR7254120009,254120,자비스,주권,COMMON,TRUE,,,20161202,2016-12-02,VALID
KOSDAQ,2220,KR7043910009,043910,자연과환경,주권,COMMON,TRUE,,,20051118,2005-11-18,VALID
KOSDAQ,2221,KR7234920007,234920,자이글,주권,COMMON,TRUE,,,20160906,2016-09-06,VALID
KOSDAQ,2222,KR7289220006,289220,자이언트스텝,주권,COMMON,TRUE,,,20210324,2021-03-24,VALID
KOSDAQ,2223,KR7049630007,049630,재영솔루텍,주권,COMMON,TRUE,,,20030124,2003-01-24,VALID
KOSDAQ,2224,KR7417840006,417840,저스템,주권,COMMON,TRUE,,,20221028,2022-10-28,VALID
KOSDAQ,2225,KR7110020005,110020,전진바이오팜,주권,COMMON,TRUE,,,20181214,2018-12-14,VALID
KOSDAQ,2226,KR7208140004,208140,정다운,주권,COMMON,TRUE,,,20141217,2014-12-17,VALID
KOSDAQ,2227,KR7040420002,040420,정상제이엘에스,주권,COMMON,TRUE,,,20000801,2000-08-01,VALID
KOSDAQ,2228,KR7045510005,045510,정원엔시스,주권,COMMON,TRUE,,,20000907,2000-09-07,VALID
KOSDAQ,2229,KR7217190008,217190,제너셈,주권,COMMON,TRUE,,,20150925,2015-09-25,VALID
KOSDAQ,2230,KR7095700001,095700,제넥신,주권,COMMON,TRUE,,,20090915,2009-09-15,VALID
KOSDAQ,2231,KR7122310006,122310,제노레이,주권,COMMON,TRUE,,,20180528,2018-05-28,VALID
KOSDAQ,2232,KR7361390008,361390,제노코,주권,COMMON,TRUE,,,20210324,2021-03-24,VALID
KOSDAQ,2233,KR7225220003,225220,제놀루션,주권,COMMON,TRUE,,,20200724,2020-07-24,VALID
KOSDAQ,2234,KR7123330003,123330,제닉,주권,COMMON,TRUE,,,20110803,2011-08-03,VALID
KOSDAQ,2235,KR7381620004,381620,제닉스로보틱스,주권,COMMON,TRUE,,,20240930,2024-09-30,VALID
KOSDAQ,2236,KR7159580000,159580,제로투세븐,주권,COMMON,TRUE,,,20130219,2013-02-19,VALID
KOSDAQ,2237,KR7147830004,147830,제룡산업,주권,COMMON,TRUE,,,20120213,2012-02-13,VALID
KOSDAQ,2238,KR7033100009,033100,제룡전기,주권,COMMON,TRUE,,,19970818,1997-08-18,VALID
KOSDAQ,2239,KR7079370003,079370,제우스,주권,COMMON,TRUE,,,20060201,2006-02-01,VALID
KOSDAQ,2240,KR7067290007,067290,JW신약,주권,COMMON,TRUE,,,20030211,2003-02-11,VALID
KOSDAQ,2241,KR7054950001,054950,제이브이엠,주권,COMMON,TRUE,,,20060607,2006-06-07,VALID
KOSDAQ,2242,KR7090470006,090470,제이스로보틱스,주권,COMMON,TRUE,,,20070110,2007-01-10,VALID
KOSDAQ,2243,KR7023440001,023440,제이스코홀딩스,주권,COMMON,TRUE,,,19941007,1994-10-07,VALID
KOSDAQ,2244,KR7137950002,137950,제이씨케미칼,주권,COMMON,TRUE,,,20110808,2011-08-08,VALID
KOSDAQ,2245,KR7033320003,033320,제이씨현시스템,주권,COMMON,TRUE,,,19971110,1997-11-10,VALID
KOSDAQ,2246,KR7417500006,417500,제이아이테크,주권,COMMON,TRUE,,,20221104,2022-11-04,VALID
KOSDAQ,2247,KR7204270003,204270,제이앤티씨,주권,COMMON,TRUE,,,20200304,2020-03-04,VALID
KOSDAQ,2248,KR7127120004,127120,제이에스링크,주권,COMMON,TRUE,,,20111226,2011-12-26,VALID
KOSDAQ,2249,KR7026040006,026040,제이에스티나,주권,COMMON,TRUE,,,19991221,1999-12-21,VALID
KOSDAQ,2250,KR7452160005,452160,제이엔비,주권,COMMON,TRUE,,,20231124,2023-11-24,VALID
KOSDAQ,2251,KR7126880004,126880,제이엔케이글로벌,주권,COMMON,TRUE,,,20110131,2011-01-31,VALID
KOSDAQ,2252,KR7322510009,322510,제이엘케이,주권,COMMON,TRUE,,,20191211,2019-12-11,VALID
KOSDAQ,2253,KR7033050006,033050,제이엠아이,주권,COMMON,TRUE,,,19970818,1997-08-18,VALID
KOSDAQ,2254,KR7094970001,094970,제이엠티,주권,COMMON,TRUE,,,20071012,2007-10-12,VALID
KOSDAQ,2255,KR7418550000,418550,제이오,주권,COMMON,TRUE,,,20230216,2023-02-16,VALID
KOSDAQ,2256,KR7035900000,035900,JYP Ent.,주권,COMMON,TRUE,,,20010830,2001-08-30,VALID
KOSDAQ,2257,KR7060230000,060230,제이케이시냅스,주권,COMMON,TRUE,,,20020625,2002-06-25,VALID
KOSDAQ,2258,KR7420570004,420570,제이투케이바이오,주권,COMMON,TRUE,,,20240325,2024-03-25,VALID
KOSDAQ,2259,KR7089790000,089790,제이티,주권,COMMON,TRUE,,,20061027,2006-10-27,VALID
KOSDAQ,2260,KR8392080006,950170,JTC,주식예탁증권,DR,FALSE,EXCLUDE_DR,,20180406,2018-04-06,VALID
KOSDAQ,2261,KR70010V0005,0010V0,제이피아이헬스케어,주권,COMMON,TRUE,,,20250821,2025-08-21,VALID
KOSDAQ,2262,KR7412540007,412540,제일엠앤에스,주권,COMMON,TRUE,,,20240430,2024-04-30,VALID
KOSDAQ,2263,KR7199820002,199820,제일일렉트릭,주권,COMMON,TRUE,,,20201126,2020-11-26,VALID
KOSDAQ,2264,KR7038010005,038010,제일테크노스,주권,COMMON,TRUE,,,20000111,2000-01-11,VALID
KOSDAQ,2265,KR7080220007,080220,제주반도체,주권,COMMON,TRUE,,,20050201,2005-02-01,VALID
KOSDAQ,2266,KR7216080002,216080,제테마,주권,COMMON,TRUE,,,20191114,2019-11-14,VALID
KOSDAQ,2267,KR7337930002,337930,젝시믹스,주권,COMMON,TRUE,,,20200813,2020-08-13,VALID
KOSDAQ,2268,KR7229000005,229000,젠큐릭스,주권,COMMON,TRUE,,,20200625,2020-06-25,VALID
KOSDAQ,2269,KR7082270000,082270,젬백스,주권,COMMON,TRUE,,,20050624,2005-06-24,VALID
KOSDAQ,2270,KR7153890009,153890,져스텍,주권,COMMON,TRUE,,,20260629,2026-06-29,VALID
KOSDAQ,2271,KR7034940007,034940,조아제약,주권,COMMON,TRUE,,,19990813,1999-08-13,VALID
KOSDAQ,2272,KR7067000000,067000,조이시티,주권,COMMON,TRUE,,,20080530,2008-05-30,VALID
KOSDAQ,2273,KR7309930006,309930,조이웍스앤코,주권,COMMON,TRUE,,,20181220,2018-12-20,VALID
KOSDAQ,2274,KR7018700005,018700,졸스,주권,COMMON,TRUE,,,19940318,1994-03-18,VALID
KOSDAQ,2275,KR7033340001,033340,좋은사람들,주권,COMMON,TRUE,,,19971103,1997-11-03,VALID
KOSDAQ,2276,KR7036930006,036930,주성엔지니어링,주권,COMMON,TRUE,,,19991224,1999-12-24,VALID
KOSDAQ,2277,KR7357580000,357580,아모센스,주권,COMMON,TRUE,,,20210625,2021-06-25,VALID
KOSDAQ,2278,KR7226400000,226400,오스테오닉,주권,COMMON,TRUE,,,20180222,2018-02-22,VALID
KOSDAQ,2279,KR7440320000,440320,오픈놀,주권,COMMON,TRUE,,,20230630,2023-06-30,VALID
KOSDAQ,2280,KR7348080003,348080,큐라티스,주권,COMMON,TRUE,,,20230615,2023-06-15,VALID
KOSDAQ,2281,KR7072020001,072020,중앙백신,주권,COMMON,TRUE,,,20031031,2003-10-31,VALID
KOSDAQ,2282,KR7000440008,000440,중앙에너비스,주권,COMMON,TRUE,,,19930324,1993-03-24,VALID
KOSDAQ,2283,KR7051980001,051980,중앙첨단소재,주권,COMMON,TRUE,,,20010731,2001-07-31,VALID
KOSDAQ,2284,KR7221800006,221800,지구홀딩스,주권,COMMON,TRUE,,,20231102,2023-11-02,VALID
KOSDAQ,2285,KR7228760005,228760,지노믹트리,주권,COMMON,TRUE,,,20190327,2019-03-27,VALID
KOSDAQ,2286,KR7314130006,314130,지놈앤컴퍼니,주권,COMMON,TRUE,,,20201223,2020-12-23,VALID
KOSDAQ,2287,KR7389030008,389030,지니너스,주권,COMMON,TRUE,,,20211108,2021-11-08,VALID
KOSDAQ,2288,KR7263860009,263860,지니언스,주권,COMMON,TRUE,,,20170802,2017-08-02,VALID
KOSDAQ,2289,KR7303030001,303030,지니틱스,주권,COMMON,TRUE,,,20180830,2018-08-30,VALID
KOSDAQ,2290,KR7208350009,208350,지란지교시큐리티,주권,COMMON,TRUE,,,20141224,2014-12-24,VALID
KOSDAQ,2291,KR7446840001,446840,지슨,주권,COMMON,TRUE,,,20230517,2023-05-17,VALID
KOSDAQ,2292,KR7144510005,144510,지씨셀,주권,COMMON,TRUE,,,20160623,2016-06-23,VALID
KOSDAQ,2293,KR7340450006,340450,지씨지놈,주권,COMMON,TRUE,,,20250611,2025-06-11,VALID
KOSDAQ,2294,KR7306620006,306620,지아이에스,주권,COMMON,TRUE,,,20181031,2018-10-31,VALID
KOSDAQ,2295,KR7358570000,358570,지아이이노베이션,주권,COMMON,TRUE,,,20230330,2023-03-30,VALID
KOSDAQ,2296,KR7382480002,382480,지아이텍,주권,COMMON,TRUE,,,20211021,2021-10-21,VALID
KOSDAQ,2297,KR7382800001,382800,지앤비에스 에코,주권,COMMON,TRUE,,,20211029,2021-10-29,VALID
KOSDAQ,2298,KR7051160000,051160,지어소프트,주권,COMMON,TRUE,,,20020528,2002-05-28,VALID
KOSDAQ,2299,KR7053050001,053050,지에스이,주권,COMMON,TRUE,,,20011011,2001-10-11,VALID
KOSDAQ,2300,KR7130500002,130500,GH신소재,주권,COMMON,TRUE,,,20130802,2013-08-02,VALID
KOSDAQ,2301,KR7388610008,388610,지에프씨생명과학,주권,COMMON,TRUE,,,20250630,2025-06-30,VALID
KOSDAQ,2302,KR7493330005,493330,지에프아이,주권,COMMON,TRUE,,,20260114,2026-01-14,VALID
KOSDAQ,2303,KR7119850006,119850,지엔씨에너지,주권,COMMON,TRUE,,,20131002,2013-10-02,VALID
KOSDAQ,2304,KR7065060006,065060,지엔코,주권,COMMON,TRUE,,,20020528,2002-05-28,VALID
KOSDAQ,2305,KR7204840003,204840,지엘팜텍,주권,COMMON,TRUE,,,20141120,2014-11-20,VALID
KOSDAQ,2306,KR7019570001,019570,GMI벤처,주권,COMMON,TRUE,,,19890314,1989-03-14,VALID
KOSDAQ,2307,KR7311320006,311320,지오엘리먼트,주권,COMMON,TRUE,,,20211111,2021-11-11,VALID
KOSDAQ,2308,KR7456160001,456160,지투지바이오,주권,COMMON,TRUE,,,20250814,2025-08-14,VALID
KOSDAQ,2309,KR7388050007,388050,지투파워,주권,COMMON,TRUE,,,20220401,2022-04-01,VALID
KOSDAQ,2310,KR7018120006,018120,진로발효,주권,COMMON,TRUE,,,19931229,1993-12-29,VALID
KOSDAQ,2311,KR7109820001,109820,진매트릭스,주권,COMMON,TRUE,,,20091106,2009-11-06,VALID
KOSDAQ,2312,KR7086060001,086060,진바이오텍,주권,COMMON,TRUE,,,20060428,2006-04-28,VALID
KOSDAQ,2313,KR7036890002,036890,진성티이씨,주권,COMMON,TRUE,,,20000720,2000-07-20,VALID
KOSDAQ,2314,KR7363250002,363250,진시스템,주권,COMMON,TRUE,,,20210526,2021-05-26,VALID
KOSDAQ,2315,KR7007370000,007370,진양제약,주권,COMMON,TRUE,,,20000727,2000-07-27,VALID
KOSDAQ,2316,KR7285800009,285800,진영,주권,COMMON,TRUE,,,20230601,2023-06-01,VALID
KOSDAQ,2317,KR7085660009,085660,차바이오텍,주권,COMMON,TRUE,,,20051227,2005-12-27,VALID
KOSDAQ,2318,KYG2115T1076,900250,크리스탈신소재,외국주권,COMMON,TRUE,,,20160128,2016-01-28,VALID
